['2', ['081109', '203518', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/mnt/hadoop/mapred/system/job_200811092030_0001/job.jar.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['742', ['081109', '203533', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000001_0/part-00001.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['743', ['081109', '203533', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000059_0/part-00059.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['744', ['081109', '203533', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000146_0/part-00146.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['745', ['081109', '203533', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000228_0/part-00228.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['746', ['081109', '203533', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000282_0/part-00282.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['747', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000027_0/part-00027.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['748', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000039_0/part-00039.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['749', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000064_0/part-00064.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['750', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000247_0/part-00247.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['751', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000248_0/part-00248.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['752', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000249_0/part-00249.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['753', ['081109', '203533', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000262_0/part-00262.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['754', ['081109', '203533', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000013_0/part-00013.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['755', ['081109', '203533', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000043_0/part-00043.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['756', ['081109', '203533', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000069_0/part-00069.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['757', ['081109', '203533', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000230_0/part-00230.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['758', ['081109', '203533', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000270_0/part-00270.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['759', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000049_0/part-00049.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['760', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000094_0/part-00094.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['761', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000211_0/part-00211.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['762', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000224_0/part-00224.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['763', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000225_0/part-00225.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['764', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000245_0/part-00245.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['765', ['081109', '203533', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000267_0/part-00267.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['920', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000057_0/part-00057.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['921', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000087_0/part-00087.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['922', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000092_0/part-00092.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['923', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000205_0/part-00205.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['924', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000246_0/part-00246.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['925', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000271_0/part-00271.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['926', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000276_0/part-00276.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['927', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000277_0/part-00277.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['928', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000281_0/part-00281.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['929', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000287_0/part-00287.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['930', ['081109', '203534', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000299_0/part-00299.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['931', ['081109', '203534', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000047_0/part-00047.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['932', ['081109', '203534', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000101_0/part-00101.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['933', ['081109', '203534', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000179_0/part-00179.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['934', ['081109', '203534', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000269_0/part-00269.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['935', ['081109', '203534', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000083_0/part-00083.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['936', ['081109', '203534', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000110_0/part-00110.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['937', ['081109', '203534', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000272_0/part-00272.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['938', ['081109', '203534', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000274_0/part-00274.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['939', ['081109', '203534', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000294_0/part-00294.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['940', ['081109', '203534', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000090_0/part-00090.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['941', ['081109', '203534', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000078_0/part-00078.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['942', ['081109', '203534', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000082_0/part-00082.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['943', ['081109', '203534', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000288_0/part-00288.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['944', ['081109', '203534', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000072_0/part-00072.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['945', ['081109', '203534', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000089_0/part-00089.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['946', ['081109', '203534', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000093_0/part-00093.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['947', ['081109', '203534', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000256_0/part-00256.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['948', ['081109', '203534', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000028_0/part-00028.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['949', ['081109', '203534', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000278_0/part-00278.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['950', ['081109', '203534', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000279_0/part-00279.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['951', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000041_0/part-00041.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['952', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000074_0/part-00074.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['953', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000075_0/part-00075.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['954', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000167_0/part-00167.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['955', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000266_0/part-00266.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['956', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000275_0/part-00275.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['957', ['081109', '203534', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000301_0/part-00301.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['958', ['081109', '203534', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000051_0/part-00051.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['959', ['081109', '203534', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000085_0/part-00085.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['960', ['081109', '203534', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000268_0/part-00268.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['961', ['081109', '203534', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000283_0/part-00283.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['962', ['081109', '203534', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000304_0/part-00304.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['963', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000036_0/part-00036.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['964', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000053_0/part-00053.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['965', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['966', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000261_0/part-00261.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['967', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000284_0/part-00284.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['968', ['081109', '203534', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000312_0/part-00312.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1148', ['081109', '203535', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000068_0/part-00068.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1149', ['081109', '203535', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000073_0/part-00073.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1150', ['081109', '203535', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000293_0/part-00293.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1151', ['081109', '203535', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000311_0/part-00311.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1152', ['081109', '203535', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000100_0/part-00100.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1153', ['081109', '203535', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000106_0/part-00106.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1154', ['081109', '203535', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000236_0/part-00236.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1155', ['081109', '203535', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000300_0/part-00300.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1156', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000088_0/part-00088.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1157', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000184_0/part-00184.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1158', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000290_0/part-00290.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1159', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000295_0/part-00295.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1160', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000297_0/part-00297.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1161', ['081109', '203535', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000310_0/part-00310.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1162', ['081109', '203535', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000066_0/part-00066.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1163', ['081109', '203535', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000076_0/part-00076.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1164', ['081109', '203535', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000102_0/part-00102.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1165', ['081109', '203535', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000307_0/part-00307.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1166', ['081109', '203535', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000315_0/part-00315.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['1167', ['081109', '203535', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000067_0/part-00067.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
