['2082', ['081109', '203552', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29074', ['081109', '203935', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29235', ['081109', '203936', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29236', ['081109', '203936', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29237', ['081109', '203936', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29381', ['081109', '203937', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29382', ['081109', '203937', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29383', ['081109', '203937', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29843', ['081109', '203941', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['29844', ['081109', '203941', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30005', ['081109', '203942', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30006', ['081109', '203942', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30131', ['081109', '203943', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30250', ['081109', '203944', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30251', ['081109', '203944', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30383', ['081109', '203945', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30384', ['081109', '203945', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30482', ['081109', '203946', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30483', ['081109', '203946', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30601', ['081109', '203947', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30602', ['081109', '203947', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30705', ['081109', '203948', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30706', ['081109', '203948', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30707', ['081109', '203948', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['30880', ['081109', '203949', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31379', ['081109', '203953', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31476', ['081109', '203954', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31477', ['081109', '203954', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31478', ['081109', '203954', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31574', ['081109', '203955', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31700', ['081109', '203956', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31776', ['081109', '203957', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31777', ['081109', '203957', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['31778', ['081109', '203957', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32052', ['081109', '203959', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32053', ['081109', '203959', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32054', ['081109', '203959', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32430', ['081109', '204002', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32431', ['081109', '204002', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32432', ['081109', '204002', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32433', ['081109', '204002', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32572', ['081109', '204003', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32663', ['081109', '204004', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['32761', ['081109', '204005', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33055', ['081109', '204007', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33056', ['081109', '204007', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33188', ['081109', '204008', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33465', ['081109', '204010', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33549', ['081109', '204011', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33550', ['081109', '204011', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33551', ['081109', '204011', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33552', ['081109', '204011', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33553', ['081109', '204011', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33816', ['081109', '204013', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33817', ['081109', '204013', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33818', ['081109', '204013', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33819', ['081109', '204013', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33963', ['081109', '204014', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33964', ['081109', '204014', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['33965', ['081109', '204014', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34117', ['081109', '204015', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34235', ['081109', '204016', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34236', ['081109', '204016', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34237', ['081109', '204016', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34238', ['081109', '204016', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34294', ['081109', '204017', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34387', ['081109', '204018', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34528', ['081109', '204019', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34659', ['081109', '204020', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34833', ['081109', '204021', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['34834', ['081109', '204021', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35017', ['081109', '204022', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35159', ['081109', '204023', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35160', ['081109', '204023', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35161', ['081109', '204023', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35307', ['081109', '204024', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35308', ['081109', '204024', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35309', ['081109', '204024', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35405', ['081109', '204025', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35406', ['081109', '204025', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35532', ['081109', '204026', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35533', ['081109', '204026', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35726', ['081109', '204028', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35727', ['081109', '204028', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35728', ['081109', '204028', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35864', ['081109', '204029', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35865', ['081109', '204029', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35866', ['081109', '204029', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['35867', ['081109', '204029', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36223', ['081109', '204032', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36224', ['081109', '204032', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36338', ['081109', '204033', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36467', ['081109', '204034', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36468', ['081109', '204034', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36630', ['081109', '204035', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36631', ['081109', '204035', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36632', ['081109', '204035', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36877', ['081109', '204037', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36878', ['081109', '204037', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36961', ['081109', '204038', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['36962', ['081109', '204038', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37220', ['081109', '204040', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37451', ['081109', '204042', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37452', ['081109', '204042', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37578', ['081109', '204043', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37579', ['081109', '204043', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37697', ['081109', '204044', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37698', ['081109', '204044', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37840', ['081109', '204045', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['37950', ['081109', '204046', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38086', ['081109', '204047', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38439', ['081109', '204049', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38440', ['081109', '204049', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38441', ['081109', '204049', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38544', ['081109', '204050', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38654', ['081109', '204051', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38655', ['081109', '204051', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38656', ['081109', '204051', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38752', ['081109', '204052', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38753', ['081109', '204052', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38754', ['081109', '204052', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38843', ['081109', '204053', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['38844', ['081109', '204053', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['39189', ['081109', '204056', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['39381', ['081109', '204058', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
