[1, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/mnt/hadoop/mapred/system/job_200811092030_0001/job.jar.'], 'E22']
[940, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000078_0/part-00078.'], 'E22']
[941, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000082_0/part-00082.'], 'E22']
[942, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000288_0/part-00288.'], 'E22']
[943, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000072_0/part-00072.'], 'E22']
[944, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000089_0/part-00089.'], 'E22']
[945, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000093_0/part-00093.'], 'E22']
[946, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000256_0/part-00256.'], 'E22']
[947, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000028_0/part-00028.'], 'E22']
[948, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000278_0/part-00278.'], 'E22']
[949, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000279_0/part-00279.'], 'E22']
[950, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000041_0/part-00041.'], 'E22']
[951, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000074_0/part-00074.'], 'E22']
[952, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000075_0/part-00075.'], 'E22']
[953, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000167_0/part-00167.'], 'E22']
[954, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000266_0/part-00266.'], 'E22']
[955, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000275_0/part-00275.'], 'E22']
[956, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000301_0/part-00301.'], 'E22']
[957, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000051_0/part-00051.'], 'E22']
[958, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000085_0/part-00085.'], 'E22']
[959, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000268_0/part-00268.'], 'E22']
[960, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000283_0/part-00283.'], 'E22']
[961, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000304_0/part-00304.'], 'E22']
[962, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000036_0/part-00036.'], 'E22']
[963, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000053_0/part-00053.'], 'E22']
[964, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103.'], 'E22']
[965, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000261_0/part-00261.'], 'E22']
[966, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000284_0/part-00284.'], 'E22']
[967, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000312_0/part-00312.'], 'E22']
[1147, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000068_0/part-00068.'], 'E22']
[1148, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000073_0/part-00073.'], 'E22']
[1149, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000293_0/part-00293.'], 'E22']
[1150, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000311_0/part-00311.'], 'E22']
[1151, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000100_0/part-00100.'], 'E22']
[1152, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000106_0/part-00106.'], 'E22']
[1153, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000236_0/part-00236.'], 'E22']
[1154, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000300_0/part-00300.'], 'E22']
[1155, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000088_0/part-00088.'], 'E22']
[1156, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000184_0/part-00184.'], 'E22']
[1157, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000290_0/part-00290.'], 'E22']
[1158, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000295_0/part-00295.'], 'E22']
[1159, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000297_0/part-00297.'], 'E22']
[1160, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000310_0/part-00310.'], 'E22']
[1161, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000066_0/part-00066.'], 'E22']
[1162, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000076_0/part-00076.'], 'E22']
[1163, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000102_0/part-00102.'], 'E22']
[1164, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000307_0/part-00307.'], 'E22']
[1165, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000315_0/part-00315.'], 'E22']
[1166, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000067_0/part-00067.'], 'E22']
[1167, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000105_0/part-00105.'], 'E22']
[1168, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000107_0/part-00107.'], 'E22']
[1169, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000115_0/part-00115.'], 'E22']
[1170, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000273_0/part-00273.'], 'E22']
[1171, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000286_0/part-00286.'], 'E22']
[1172, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000289_0/part-00289.'], 'E22']
[1173, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000298_0/part-00298.'], 'E22']
[1174, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000302_0/part-00302.'], 'E22']
[1175, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000023_0/part-00023.'], 'E22']
[1176, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000151_0/part-00151.'], 'E22']
[1177, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000220_0/part-00220.'], 'E22']
[1178, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000292_0/part-00292.'], 'E22']
[1179, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000003_0/part-00003.'], 'E22']
[1180, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000071_0/part-00071.'], 'E22']
[1181, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000097_0/part-00097.'], 'E22']
[1182, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000308_0/part-00308.'], 'E22']
[1183, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000285_0/part-00285.'], 'E22']
[1184, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000320_0/part-00320.'], 'E22']
[1185, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000080_0/part-00080.'], 'E22']
[1186, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000116_0/part-00116.'], 'E22']
[1187, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000314_0/part-00314.'], 'E22']
[1272, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000077_0/part-00077.'], 'E22']
[1273, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000291_0/part-00291.'], 'E22']
[1274, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000303_0/part-00303.'], 'E22']
[1275, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000149_0/part-00149.'], 'E22']
[1276, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000154_0/part-00154.'], 'E22']
[1277, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000191_0/part-00191.'], 'E22']
[1278, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000259_0/part-00259.'], 'E22']
[1279, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000168_0/part-00168.'], 'E22']
[1280, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000173_0/part-00173.'], 'E22']
[1281, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000317_0/part-00317.'], 'E22']
[1282, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000331_0/part-00331.'], 'E22']
[1283, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000162_0/part-00162.'], 'E22']
[1284, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000306_0/part-00306.'], 'E22']
[1285, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000062_0/part-00062.'], 'E22']
[1286, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000099_0/part-00099.'], 'E22']
[1287, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000318_0/part-00318.'], 'E22']
[1288, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000305_0/part-00305.'], 'E22']
[1289, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000332_0/part-00332.'], 'E22']
[1391, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000104_0/part-00104.'], 'E22']
[1392, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000108_0/part-00108.'], 'E22']
[1393, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000147_0/part-00147.'], 'E22']
[1394, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000175_0/part-00175.'], 'E22']
[1395, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000342_0/part-00342.'], 'E22']
[1396, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000316_0/part-00316.'], 'E22']
[1397, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000325_0/part-00325.'], 'E22']
[1398, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000335_0/part-00335.'], 'E22']
[1399, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000336_0/part-00336.'], 'E22']
[1400, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000190_0/part-00190.'], 'E22']
[1401, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000340_0/part-00340.'], 'E22']
[1402, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000150_0/part-00150.'], 'E22']
[1403, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000161_0/part-00161.'], 'E22']
[1404, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000186_0/part-00186.'], 'E22']
[1405, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000322_0/part-00322.'], 'E22']
[1406, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000156_0/part-00156.'], 'E22']
[1407, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000309_0/part-00309.'], 'E22']
[1408, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000313_0/part-00313.'], 'E22']
[1409, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000327_0/part-00327.'], 'E22']
[1410, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000329_0/part-00329.'], 'E22']
[1411, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000157_0/part-00157.'], 'E22']
[1412, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000296_0/part-00296.'], 'E22']
[1413, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000319_0/part-00319.'], 'E22']
[1414, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000321_0/part-00321.'], 'E22']
[1415, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000333_0/part-00333.'], 'E22']
[1416, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000337_0/part-00337.'], 'E22']
[1417, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000096_0/part-00096.'], 'E22']
[1418, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000326_0/part-00326.'], 'E22']
[1419, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000212_0/part-00212.'], 'E22']
[1420, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000052_0/part-00052.'], 'E22']
[1421, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000165_0/part-00165.'], 'E22']
[1422, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000324_0/part-00324.'], 'E22']
[1423, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000328_0/part-00328.'], 'E22']
[1424, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000334_0/part-00334.'], 'E22']
[1484, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000155_0/part-00155.'], 'E22']
[1485, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000109_0/part-00109.'], 'E22']
[1486, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000177_0/part-00177.'], 'E22']
[1487, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000163_0/part-00163.'], 'E22']
[1488, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000169_0/part-00169.'], 'E22']
[1489, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000209_0/part-00209.'], 'E22']
[1490, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000345_0/part-00345.'], 'E22']
[1491, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000338_0/part-00338.'], 'E22']
[1492, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000351_0/part-00351.'], 'E22']
[1493, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000170_0/part-00170.'], 'E22']
[1494, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000171_0/part-00171.'], 'E22']
[1495, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000323_0/part-00323.'], 'E22']
[1496, ['INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000343_0/part-00343.'], 'E22']
